LoanID,Ally ID,RecipientID,RecipientType,LoanAmount,IssueDate,LoanType,DisbursementMeans,Status
6084,433433335079,433433335079,Ally,3000,19/09/2024 16:27:18,XIMPLE FIJO,PAGO46,CANCELADO
6087,433433335983,433433335983,Ally,1500,19/09/2024 16:52:46,XIMPLE FIJO,STP,ACTIVO
6104,433433335521,433433335521,Ally,1500,19/09/2024 20:56:13,XIMPLE FIJO,STP,CANCELADO
6108,433433335914,433433335914,Ally,2000,20/09/2024 00:00:00,XIMPLE OPTIMIZA,STP,CANCELADO
6116,433433336321,433433336321,Ally,1500,20/09/2024 10:16:55,XIMPLE FIJO,STP,CANCELADO
6123,433433336447,433433336447,Ally,1500,20/09/2024 11:44:08,XIMPLE FIJO,STP,ACTIVO
6140,433433335151,433433335151,Ally,3000,20/09/2024 16:22:04,XIMPLE FIJO,STP,ACTIVO
6145,433433335567,433433335567,Ally,1000,20/09/2024 18:21:20,XIMPLE FIJO,STP,ACTIVO
6147,433433336478,433433336478,Ally,1500,20/09/2024 18:43:28,XIMPLE OPTIMIZA,STP,CANCELADO
6150,433433336491,433433336491,Ally,1000,20/09/2024 20:03:15,XIMPLE FIJO,STP,CANCELADO
6151,433433336492,433433336492,Ally,16000,20/09/2024 20:20:01,XIMPLE FIJO,STP,CANCELADO
6161,433433335395,433433335395,Ally,2500,21/09/2024 10:51:37,XIMPLE FIJO,MERCANCIA,ACTIVO
6164,433433334477,433433334477,Ally,1576,21/09/2024 12:45:45,XIMPLE FIJO,MERCANCIA,CANCELADO
6167,433433336469,433433336469,Ally,1739,21/09/2024 14:10:20,XIMPLE FIJO,MERCANCIA,CANCELADO
6178,433433336542,433433336542,Ally,3000,22/09/2024 10:40:56,XIMPLE FIJO,PAGO46,CANCELADO
6189,433433336471,433433336471,Ally,3000,23/09/2024 00:00:00,XIMPLE FIJO,STP,CANCELADO
6199,433433336536,433433336536,Ally,1000,23/09/2024 00:00:00,XIMPLE OPTIMIZA,STP,CANCELADO
6201,433433336547,433433336547,Ally,1100,23/09/2024 00:00:00,XIMPLE FIJO,STP,CANCELADO
6206,433433333959,433433333959,Ally,1000,23/09/2024 05:42:19,XIMPLE FIJO,STP,ACTIVO
6216,433433336504,433433336504,Ally,1500,23/09/2024 11:07:34,XIMPLE FIJO,STP,CANCELADO
6236,433433334226,433433334226,Ally,2000,23/09/2024 14:53:24,XIMPLE FIJO,STP,ACTIVO
6243,433433335041,433433335041,Ally,1500,23/09/2024 16:03:33,XIMPLE FIJO,MERCANCIA,ACTIVO
6245,433433336649,433433336649,Ally,30000,23/09/2024 15:45:42,XIMPLE FIJO,STP,CANCELADO
6263,433433336666,433433336666,Ally,1500,24/09/2024 09:50:37,XIMPLE FIJO,STP,CANCELADO
6278,433433336725,433433336725,Ally,3200,24/09/2024 13:08:54,XIMPLE FIJO,PAGO46,CANCELADO
6279,433433335025,433433335025,Ally,1000,24/09/2024 09:59:03,XIMPLE FIJO,STP,ACTIVO
6284,433433333894,433433333894,Ally,1577,24/09/2024 17:00:52,XIMPLE OPTIMIZA,MERCANCIA,CANCELADO
6288,433433336738,433433336738,Ally,1500,24/09/2024 11:31:17,XIMPLE FIJO,STP,ACTIVO
6291,433433336847,433433336847,Ally,1500,24/09/2024 18:35:32,XIMPLE FIJO,STP,CANCELADO
6300,433433333329,433433333329,Ally,1900,25/09/2024 09:28:06,XIMPLE FIJO,STP,CANCELADO
6309,433433333374,188,Client,2000,25/09/2024 09:00:50,XIMPLE FIJO,PAGO46,CANCELADO
6319,433433334095,433433334095,Ally,1000,25/09/2024 14:26:47,XIMPLE OPTIMIZA,MERCANCIA,CANCELADO
6362,433433336347,433433336347,Ally,3000,27/09/2024 14:22:27,XIMPLE FIJO,STP,CANCELADO
6368,433433336042,433433336042,Ally,3000,27/09/2024 00:00:00,XIMPLE FIJO,MERCANCIA,CANCELADO
6370,433433333078,433433333078,Ally,1283,27/09/2024 16:37:00,XIMPLE OPTIMIZA,MERCANCIA,ACTIVO
6373,433433333183,433433333183,Ally,1400,27/09/2024 17:20:41,XIMPLE FIJO,STP,ACTIVO
6374,433433335847,433433335847,Ally,2000,27/09/2024 18:22:41,XIMPLE FIJO,STP,ACTIVO
6382,433433334267,433433334267,Ally,1000,28/09/2024 11:13:44,XIMPLE FIJO,MERCANCIA,CANCELADO
6387,433433334149,433433334149,Ally,1199,28/09/2024 10:48:54,XIMPLE FIJO,MERCANCIA,ACTIVO
6392,433433335149,433433335149,Ally,1185,29/09/2024 14:25:13,XIMPLE FIJO,MERCANCIA,ACTIVO
6393,433433334107,433433334107,Ally,500,29/09/2024 15:12:09,XIMPLE FIJO,STP,ACTIVO
6395,433433334999,433433334999,Ally,1582,29/09/2024 15:38:20,XIMPLE FIJO,MERCANCIA,CANCELADO
6409,433433336547,433433336547,Ally,600,30/09/2024 00:00:00,XIMPLE FIJO,STP,CANCELADO
6410,433433335144,433433335144,Ally,1500,30/09/2024 00:00:00,XIMPLE FIJO,STP,ACTIVO
6412,433433336290,433433336290,Ally,3000,30/09/2024 00:00:00,XIMPLE FIJO,STP,CANCELADO
6420,433433336682,433433336682,Ally,2000,30/09/2024 12:25:57,XIMPLE OPTIMIZA,MERCANCIA,ACTIVO
6423,433433336236,433433336236,Ally,500,30/09/2024 12:58:42,XIMPLE FIJO,STP,CANCELADO
6427,433433336039,433433336039,Ally,2500,30/09/2024 13:42:56,XIMPLE FIJO,MERCANCIA,CANCELADO
6433,433433334260,433433334260,Ally,900,30/09/2024 14:11:39,XIMPLE FIJO,STP,ACTIVO
6434,433433335706,433433335706,Ally,700,30/09/2024 14:53:16,XIMPLE FIJO,STP,ACTIVO
6438,433433335706,433433335706,Ally,1100,30/09/2024 15:06:36,XIMPLE FIJO,STP,ACTIVO
6454,433433335511,433433335511,Ally,500,30/09/2024 17:45:46,XIMPLE FIJO,STP,ACTIVO
6465,433433333436,433433333436,Ally,2600,30/09/2024 19:10:31,XIMPLE FIJO,STP,CANCELADO
6467,433433334669,433433334669,Ally,3000,30/09/2024 20:17:52,XIMPLE FIJO,STP,CANCELADO
6469,433433337472,433433337472,Ally,500,30/09/2024 20:28:44,XIMPLE FIJO,STP,CANCELADO
6475,433433333948,433433333948,Ally,1600,01/10/2024 10:03:51,XIMPLE FIJO,MERCANCIA,CANCELADO
6478,433433337406,433433337406,Ally,2500,01/10/2024 0:00:00,XIMPLE FIJO,MERCANCIA,ACTIVO
6482,433433335304,433433335304,Ally,2000,01/10/2024 16:51:26,XIMPLE OPTIMIZA,STP,ACTIVO
6487,433433336637,433433336637,Ally,1462,01/10/2024 18:12:07,XIMPLE FIJO,MERCANCIA,ACTIVO
6489,433433334881,433433334881,Ally,2000,02/10/2024 0:00:00,XIMPLE FIJO,STP,CANCELADO
6490,433433337366,433433337366,Ally,3000,02/10/2024 0:00:00,XIMPLE FIJO,STP,ACTIVO
6493,433433333373,4558,Client,4500,02/10/2024 0:00:00,XIMPLE FIJO,STP,CANCELADO
6502,433433333373,433433333373,Ally,6400,02/10/2024 0:00:00,XIMPLE FIJO,STP,CANCELADO
6503,433433335340,433433335340,Ally,1000,02/10/2024 0:00:00,XIMPLE FIJO,STP,ACTIVO
6504,433433337474,433433337474,Ally,500,02/10/2024 0:00:00,XIMPLE FIJO,STP,CANCELADO
6511,433433336922,433433336922,Ally,500,02/10/2024 0:00:00,XIMPLE FIJO,STP,CANCELADO
6522,433433333329,433433333329,Ally,2300,02/10/2024 11:07:23,XIMPLE FIJO,STP,CANCELADO
6523,433433336991,433433336991,Ally,1000,02/10/2024 11:10:51,XIMPLE OPTIMIZA,STP,CANCELADO
6525,433433337543,433433337543,Ally,500,02/10/2024 11:22:35,XIMPLE FIJO,STP,CANCELADO
6538,433433335610,433433335610,Ally,500,02/10/2024 0:00:00,XIMPLE OPTIMIZA,STP,ACTIVO
6539,433433336188,433433336188,Ally,1959,02/10/2024 14:23:15,XIMPLE FIJO,MERCANCIA,CANCELADO
6545,433433335169,433433335169,Ally,1346,02/10/2024 15:14:40,XIMPLE FIJO,MERCANCIA,CANCELADO
6549,433433334519,433433334519,Ally,1200,02/10/2024 16:12:03,XIMPLE FIJO,STP,CANCELADO
6557,433433337680,433433337680,Ally,500,02/10/2024 18:27:31,XIMPLE FIJO,STP,CANCELADO
6561,433433337543,433433337543,Ally,500,02/10/2024 22:02:51,XIMPLE FIJO,STP,CANCELADO
6563,433433333430,433433333430,Ally,1300,03/10/2024 7:09:07,XIMPLE FIJO,STP,CANCELADO
6571,433433336171,433433336171,Ally,500,03/10/2024 11:23:36,XIMPLE FIJO,STP,ACTIVO
6578,433433336725,433433336725,Ally,1500,03/10/2024 14:03:12,XIMPLE FIJO,STP,CANCELADO
6586,433433337886,433433337886,Ally,2000,03/10/2024 16:10:30,XIMPLE FIJO,MERCANCIA,CANCELADO
6592,433433335922,433433335922,Ally,1500,03/10/2024 17:07:37,XIMPLE FIJO,STP,CANCELADO
6623,433433336712,433433336712,Ally,1978,04/10/2024 12:39:26,XIMPLE OPTIMIZA,MERCANCIA,CANCELADO
6626,433433334881,433433334881,Ally,2000,04/10/2024 13:46:21,XIMPLE FIJO,STP,CANCELADO
6627,433433336098,433433336098,Ally,500,04/10/2024 14:04:58,XIMPLE FIJO,STP,CANCELADO
6646,433433337614,433433337614,Ally,1277,04/10/2024 17:41:45,XIMPLE FIJO,MERCANCIA,CANCELADO
6657,433433336991,433433336991,Ally,500,05/10/2024 10:54:17,XIMPLE OPTIMIZA,PESPay,CANCELADO
6661,433433336876,433433336876,Ally,3721,05/10/2024 16:10:14,XIMPLE FIJO,MERCANCIA,CANCELADO
6664,433433333360,433433333360,Ally,4800,05/10/2024 15:02:09,XIMPLE FIJO,PESPay,CANCELADO
6669,433433335003,433433335003,Ally,700,06/10/2024 0:11:13,XIMPLE FIJO,STP,CANCELADO
6695,433433335151,433433335151,Ally,1400,07/10/2024 7:20:50,XIMPLE FIJO,STP,ACTIVO
6698,433433337870,433433337870,Ally,500,07/10/2024 8:47:06,XIMPLE FIJO,STP,CANCELADO
6705,433433333329,5063,Client,1700,07/10/2024 11:02:36,XIMPLE FIJO,STP,CANCELADO
6718,433433335245,433433335245,Ally,3500,07/10/2024 16:55:04,XIMPLE FIJO,STP,ACTIVO
6720,433433337417,433433337417,Ally,500,07/10/2024 17:44:20,XIMPLE FIJO,STP,CANCELADO
6726,433433335964,433433335964,Ally,1200,07/10/2024 19:45:13,XIMPLE FIJO,STP,CANCELADO
6727,433433337794,433433337794,Ally,3000,07/10/2024 19:53:05,XIMPLE FIJO,STP,CANCELADO
6729,433433334047,433433334047,Ally,1000,07/10/2024 20:17:32,XIMPLE FIJO,STP,CANCELADO
6735,433433334608,433433334608,Ally,900,08/10/2024 9:09:09,XIMPLE FIJO,STP,CANCELADO
6740,433433336688,433433336688,Ally,1500,08/10/2024 6:41:19,XIMPLE FIJO,Cashout BBVA,CANCELADO
6743,433433335340,433433335340,Ally,1000,08/10/2024 13:14:47,XIMPLE FIJO,STP,ACTIVO
6745,433433333086,433433333086,Ally,1222,08/10/2024 13:33:30,XIMPLE FIJO,MERCANCIA,ACTIVO
6752,433433337397,433433337397,Ally,1097,08/10/2024 15:52:46,XIMPLE FIJO,MERCANCIA,CANCELADO
6761,433433337289,433433337289,Ally,1200,08/10/2024 18:36:32,XIMPLE FIJO,STP,CANCELADO
6762,433433335211,433433335211,Ally,1000,08/10/2024 18:40:24,XIMPLE FIJO,STP,CANCELADO
6767,433433333373,176,Client,3600,08/10/2024 20:29:02,XIMPLE FIJO,STP,CANCELADO
6768,433433333373,433433333373,Ally,1600,09/10/2024 0:04:12,XIMPLE FIJO,STP,CANCELADO
6771,433433333865,433433333865,Ally,500,09/10/2024 8:03:42,XIMPLE FIJO,STP,ACTIVO
6773,433433338354,433433338354,Ally,3000,09/10/2024 10:58:45,XIMPLE FIJO,STP,ACTIVO
6783,433433336321,433433336321,Ally,1500,09/10/2024 14:42:03,XIMPLE FIJO,STP,CANCELADO
6791,433433336491,433433336491,Ally,700,09/10/2024 19:38:38,XIMPLE OPTIMIZA,STP,CANCELADO
6808,433433333179,433433333179,Ally,1032,10/10/2024 15:36:06,XIMPLE FIJO,MERCANCIA,CANCELADO
6810,433433338471,433433338471,Ally,3000,10/10/2024 15:39:08,XIMPLE FIJO,STP,CANCELADO
6817,433433334261,433433334261,Ally,2000,10/10/2024 16:37:22,XIMPLE FIJO,STP,CANCELADO
6821,433433333872,433433333872,Ally,3338,10/10/2024 18:09:56,XIMPLE OPTIMIZA,MERCANCIA,CANCELADO
6829,433433336847,433433336847,Ally,700,11/10/2024 7:03:36,XIMPLE FIJO,STP,CANCELADO
6834,433433334226,433433334226,Ally,2500,11/10/2024 9:52:54,XIMPLE FIJO,STP,ACTIVO
6846,433433336279,433433336279,Ally,1494,11/10/2024 15:06:56,XIMPLE FIJO,MERCANCIA,CANCELADO
6848,433433336504,433433336504,Ally,1500,11/10/2024 16:02:52,XIMPLE FIJO,STP,ACTIVO
6849,433433335567,433433335567,Ally,1000,11/10/2024 16:30:24,XIMPLE FIJO,STP,ACTIVO
6868,433433334149,433433334149,Ally,1198,12/10/2024 7:55:30,XIMPLE FIJO,MERCANCIA,ACTIVO
6871,433433335079,433433335079,Ally,1400,13/10/2024 09:51:06,XIMPLE FIJO,STP,CANCELADO
6886,433433335914,433433335914,Ally,2000,14/10/2024 00:00:00,XIMPLE FIJO,STP,CANCELADO
6891,433433337537,433433337537,Ally,500,14/10/2024 00:00:00,XIMPLE FIJO,STP,ACTIVO
6896,433433337652,433433337652,Ally,500,14/10/2024 00:00:00,XIMPLE FIJO,STP,CANCELADO
6901,433433335638,433433335638,Ally,900,14/10/2024 00:00:00,XIMPLE FIJO,STP,CANCELADO
6902,433433335243,433433335243,Ally,2500,14/10/2024 09:11:12,XIMPLE FIJO,STP,ACTIVO
6906,433433334047,433433334047,Ally,1100,14/10/2024 11:09:00,XIMPLE FIJO,STP,CANCELADO
6919,433433333959,433433333959,Ally,1100,14/10/2024 14:13:23,XIMPLE FIJO,STP,ACTIVO
6921,433433337181,433433337181,Ally,1669,14/10/2024 15:04:06,XIMPLE FIJO,MERCANCIA,CANCELADO
6923,433433337286,433433337286,Ally,500,14/10/2024 15:15:06,XIMPLE FIJO,STP,CANCELADO
6925,433433335609,433433335609,Ally,2000,14/10/2024 15:46:19,XIMPLE FIJO,STP,ACTIVO
6926,433433337981,433433337981,Ally,500,14/10/2024 16:09:43,XIMPLE FIJO,STP,CANCELADO
6930,433433336469,433433336469,Ally,1404,14/10/2024 17:26:33,XIMPLE FIJO,MERCANCIA,CANCELADO
6935,433433337052,433433337052,Ally,1600,14/10/2024 14:10:01,XIMPLE FIJO,Cashout BBVA,CANCELADO
6938,433433336922,433433336922,Ally,500,15/10/2024 06:43:09,XIMPLE FIJO,STP,CANCELADO
6945,433433333373,5502,Client,3900,15/10/2024 09:10:51,XIMPLE FIJO,STP,CANCELADO
6946,433433334272,433433334272,Ally,2000,15/10/2024 09:33:55,XIMPLE FIJO,STP,CANCELADO
6959,433433337289,433433337289,Ally,1000,15/10/2024 13:38:35,XIMPLE FIJO,STP,CANCELADO
6960,433433336478,433433336478,Ally,1100,15/10/2024 13:59:42,XIMPLE FIJO,STP,CANCELADO
6967,433433333436,433433333436,Ally,3800,15/10/2024 16:04:12,XIMPLE FIJO,STP,CANCELADO
6970,433433334327,433433334327,Ally,1000,15/10/2024 16:45:13,XIMPLE FIJO,MERCANCIA,CANCELADO
6971,433433333078,433433333078,Ally,1139,15/10/2024 16:54:24,XIMPLE OPTIMIZA,MERCANCIA,ACTIVO
6972,433433333894,433433333894,Ally,1143,15/10/2024 16:54:10,XIMPLE FIJO,MERCANCIA,CANCELADO
6976,433433337007,433433337007,Ally,800,15/10/2024 17:50:37,XIMPLE FIJO,STP,CANCELADO
6984,433433338352,433433338352,Ally,3000,10/10/2024 0:00:00,XIMPLE FIJO,Cashout BBVA,ACTIVO
6993,433433335005,433433335005,Ally,500,15/10/2024 22:35:57,XIMPLE FIJO,STP,ACTIVO
6994,433433334281,433433334281,Ally,1300,15/10/2024 22:52:10,XIMPLE FIJO,STP,ACTIVO
6998,433433333436,5532,Client,2200,16/10/2024 00:00:00,XIMPLE FIJO,STP,CANCELADO
7005,433433336725,433433336725,Ally,1000,16/10/2024 10:20:00,XIMPLE FIJO,STP,CANCELADO
7011,433433334608,433433334608,Ally,500,16/10/2024 13:44:04,XIMPLE FIJO,STP,CANCELADO
7014,433433338639,433433338639,Ally,3000,16/10/2024 14:46:15,XIMPLE FIJO,MERCANCIA,CANCELADO
7020,433433337290,433433337290,Ally,500,16/10/2024 15:53:56,XIMPLE OPTIMIZA,STP,CANCELADO
7029,433433337935,433433337935,Ally,500,16/10/2024 16:48:36,XIMPLE FIJO,STP,CANCELADO
7037,433433337604,433433337604,Ally,500,16/10/2024 15:29:58,XIMPLE FIJO,STP,CANCELADO
7040,433433335521,433433335521,Ally,2000,16/10/2024 20:08:53,XIMPLE FIJO,STP,CANCELADO
7042,433433335511,433433335511,Ally,600,16/10/2024 22:11:18,XIMPLE FIJO,STP,ACTIVO
7045,433433337167,433433337167,Ally,3000,17/10/2024 11:22:08,XIMPLE FIJO,STP,ACTIVO
7051,433433336547,433433336547,Ally,1300,17/10/2024 12:50:24,XIMPLE FIJO,STP,CANCELADO
7066,433433334573,433433334573,Ally,1300,17/10/2024 20:48:19,XIMPLE FIJO,STP,CANCELADO
7086,433433337325,433433337325,Ally,500,18/10/2024 17:23:55,XIMPLE FIJO,STP,ACTIVO
7088,433433335144,433433335144,Ally,1340,18/10/2024 00:00:00,XIMPLE FIJO,MERCANCIA,ACTIVO
7094,433433333373,433433333373,Ally,6200,18/10/2024 20:54:52,XIMPLE FIJO,STP,CANCELADO
7099,433433333512,433433333512,Ally,1005,19/10/2024 12:39:31,XIMPLE FIJO,MERCANCIA,CANCELADO
7108,433433337472,433433337472,Ally,700,21/10/2024 00:00:00,XIMPLE FIJO,Cashout BBVA,CANCELADO
7134,433433337289,433433337289,Ally,900,21/10/2024 00:00:00,XIMPLE FIJO,STP,CANCELADO
7138,433433337478,433433337478,Ally,500,21/10/2024 00:00:00,XIMPLE FIJO,STP,CANCELADO
7145,433433337543,433433337543,Ally,700,21/10/2024 09:39:48,XIMPLE FIJO,STP,CANCELADO
7146,433433333374,433433333374,Ally,4000,21/10/2024 10:01:41,XIMPLE FIJO,STP,CANCELADO
7149,433433336236,433433336236,Ally,500,21/10/2024 10:57:32,XIMPLE FIJO,STP,CANCELADO
7158,433433334915,433433334915,Ally,1000,21/10/2024 14:02:20,XIMPLE FIJO,MERCANCIA,ACTIVO
7159,433433335395,433433335395,Ally,735,21/10/2024 14:13:08,XIMPLE FIJO,MERCANCIA,ACTIVO
7161,433433334519,433433334519,Ally,800,21/10/2024 15:03:08,XIMPLE FIJO,STP,CANCELADO
7169,433433336725,433433336725,Ally,1000,21/10/2024 17:40:07,XIMPLE FIJO,STP,CANCELADO
7173,433433338502,433433338502,Ally,2500,21/10/2024 18:15:52,XIMPLE OPTIMIZA,MERCANCIA,CANCELADO
7176,433433338614,433433338614,Ally,700,21/10/2024 18:11:07,XIMPLE FIJO,STP,CANCELADO
7180,433433336847,433433336847,Ally,500,22/10/2024 08:25:28,XIMPLE FIJO,STP,CANCELADO
7209,433433334608,433433334608,Ally,600,22/10/2024 21:45:03,XIMPLE FIJO,STP,CANCELADO
7212,433433333480,433433333480,Ally,2500,23/10/2024 10:09:23,XIMPLE FIJO,MERCANCIA,CANCELADO
7219,433433338645,433433338645,Ally,2500,23/10/2024 12:26:29,XIMPLE FIJO,MERCANCIA,ACTIVO
7220,433433333190,433433333190,Ally,669,23/10/2024 13:10:11,XIMPLE FIJO,MERCANCIA,CANCELADO
7222,433433336469,433433336469,Ally,871,23/10/2024 13:35:25,XIMPLE FIJO,MERCANCIA,CANCELADO
7239,433433333329,5751,Client,800,23/10/2024 19:20:35,XIMPLE FIJO,STP,CANCELADO
7240,433433337680,433433337680,Ally,600,23/10/2024 19:29:50,XIMPLE FIJO,STP,CANCELADO
7248,433433334077,433433334077,Ally,2000,24/10/2024 06:45:18,XIMPLE FIJO,STP,ACTIVO
7257,433433338564,433433338564,Ally,1108,24/10/2024 10:56:01,XIMPLE FIJO,MERCANCIA,ACTIVO
7271,433433333360,433433333360,Ally,4500,24/10/2024 17:55:00,XIMPLE FIJO,STP,CANCELADO
7272,433433336609,433433336609,Ally,1500,24/10/2024 17:47:37,XIMPLE FIJO,STP,CANCELADO
7305,433433334149,433433334149,Ally,574,26/10/2024 10:39:45,XIMPLE FIJO,MERCANCIA,ACTIVO
7306,433433338817,433433338817,Ally,1150,26/10/2024 12:01:00,XIMPLE FIJO,MERCANCIA,CANCELADO
7312,433433338819,433433338819,Ally,2500,26/10/2024 00:00:00,XIMPLE FIJO,MERCANCIA,CANCELADO
7314,433433338701,433433338701,Ally,2500,26/10/2024 14:05:25,XIMPLE FIJO,MERCANCIA,ACTIVO
7317,433433338588,433433338588,Ally,1443,26/10/2024 14:42:30,XIMPLE FIJO,MERCANCIA,CANCELADO
7320,433433338857,433433338857,Ally,3315,26/10/2024 15:37:16,XIMPLE OPTIMIZA,MERCANCIA,CANCELADO
7333,433433338610,433433338610,Ally,1600,27/10/2024 11:41:40,XIMPLE FIJO,MERCANCIA,CANCELADO
7337,433433338565,433433338565,Ally,2500,27/10/2024 12:34:16,XIMPLE FIJO,MERCANCIA,CANCELADO
7341,433433338963,433433338963,Ally,2500,27/10/2024 15:50:36,XIMPLE OPTIMIZA,MERCANCIA,CANCELADO
7343,433433333872,433433333872,Ally,1674,27/10/2024 16:41:56,XIMPLE OPTIMIZA,MERCANCIA,CANCELADO
7360,433433333436,433433333436,Ally,2700,28/10/2024 00:00:00,XIMPLE FIJO,STP,CANCELADO
7369,433433337870,433433337870,Ally,700,28/10/2024 00:00:00,XIMPLE OPTIMIZA,STP,CANCELADO
7374,433433336847,433433336847,Ally,500,28/10/2024 09:49:31,XIMPLE FIJO,STP,CANCELADO
7376,433433335003,433433335003,Ally,1500,28/10/2024 10:33:38,XIMPLE FIJO,STP,ACTIVO
7381,433433333374,189,Client,8000,28/10/2024 12:29:28,XIMPLE FIJO,STP,CANCELADO
7382,433433336688,433433336688,Ally,1200,28/10/2024 13:23:08,XIMPLE FIJO,STP,CANCELADO
7390,433433338617,433433338617,Ally,1790,28/10/2024 16:40:37,XIMPLE FIJO,MERCANCIA,ACTIVO
7395,433433333948,433433333948,Ally,1960,28/10/2024 14:46:55,XIMPLE FIJO,MERCANCIA,ACTIVO
7401,433433338804,433433338804,Ally,1276,28/10/2024 18:16:41,XIMPLE FIJO,MERCANCIA,ACTIVO
7406,433433333171,433433333171,Ally,2000,28/10/2024 23:32:44,XIMPLE FIJO,STP,ACTIVO
7424,433433338924,433433338924,Ally,2500,29/10/2024 13:59:27,XIMPLE FIJO,MERCANCIA,ACTIVO
7426,433433333450,433433333450,Ally,5000,29/10/2024 16:33:11,XIMPLE FIJO,STP,CANCELADO
7427,433433335585,433433335585,Ally,700,29/10/2024 16:55:54,XIMPLE FIJO,STP,ACTIVO
7428,433433338564,433433338564,Ally,1384,29/10/2024 17:00:49,XIMPLE FIJO,MERCANCIA,ACTIVO
7430,433433338977,433433338977,Ally,1966,29/10/2024 17:17:06,XIMPLE FIJO,MERCANCIA,ACTIVO
7434,433433338992,433433338992,Ally,2270,29/10/2024 18:18:18,XIMPLE FIJO,MERCANCIA,CANCELADO
7435,433433337472,433433337472,Ally,700,29/10/2024 18:29:48,XIMPLE FIJO,STP,CANCELADO
7446,433433333374,1230,Client,2000,30/10/2024 11:32:52,XIMPLE FIJO,STP,CANCELADO
7450,433433333430,433433333430,Ally,1100,30/10/2024 13:38:28,XIMPLE FIJO,STP,ACTIVO
7456,433433334421,433433334421,Ally,1600,30/10/2024 15:39:09,XIMPLE FIJO,STP,CANCELADO
7466,433433335041,433433335041,Ally,1682,30/10/2024 17:27:07,XIMPLE FIJO,MERCANCIA,ACTIVO
7475,433433334664,433433334664,Ally,32000,30/10/2024 19:14:10,XIMPLE FIJO,Cashout BBVA,ACTIVO
7477,433433338996,433433338996,Ally,1646,30/10/2024 19:16:40,XIMPLE OPTIMIZA,MERCANCIA,CANCELADO
7479,433433338787,433433338787,Ally,1763,28/10/2024 19:44:09,XIMPLE FIJO,MERCANCIA,ACTIVO
7487,433433335964,433433335964,Ally,1700,30/10/2024 23:44:48,XIMPLE FIJO,STP,CANCELADO
7492,433433335330,433433335330,Ally,2000,31/10/2024 09:23:08,XIMPLE FIJO,STP,CANCELADO
7499,433433338644,433433338644,Ally,1423,31/10/2024 11:46:51,XIMPLE FIJO,MERCANCIA,CANCELADO
7503,433433334996,433433334996,Ally,1800,31/10/2024 12:34:57,XIMPLE FIJO,STP,ACTIVO
7505,433433337417,433433337417,Ally,500,31/10/2024 13:39:02,XIMPLE FIJO,STP,ACTIVO
7506,433433338895,433433338895,Ally,5800,31/10/2024 13:41:34,XIMPLE FIJO,MERCANCIA,CANCELADO
7516,433433338036,433433338036,Ally,945,31/10/2024 13:32:53,XIMPLE FIJO,MERCANCIA,CANCELADO
7517,433433337981,433433337981,Ally,500,31/10/2024 16:59:55,XIMPLE FIJO,STP,CANCELADO
7547,433433334608,433433334608,Ally,1000,01/11/2024 14:23:56,XIMPLE FIJO,STP,CANCELADO
7549,433433338755,433433338755,Ally,2500,01/11/2024 14:55:20,XIMPLE FIJO,MERCANCIA,CANCELADO
7558,433433334881,433433334881,Ally,900,01/11/2024 18:26:03,XIMPLE FIJO,STP,CANCELADO
7559,433433333329,6034,Client,1000,01/11/2024 18:12:19,XIMPLE FIJO,STP,CANCELADO
7560,433433335638,433433335638,Ally,1500,01/11/2024 19:03:20,XIMPLE FIJO,STP,CANCELADO
7565,433433334149,433433334149,Ally,658,02/11/2024 9:09:57,XIMPLE FIJO,MERCANCIA,ACTIVO
7567,433433338526,433433338526,Ally,1714,02/11/2024 13:26:47,XIMPLE FIJO,MERCANCIA,CANCELADO
7573,433433338036,433433338036,Ally,806,02/11/2024 14:21:39,XIMPLE FIJO,MERCANCIA,CANCELADO
7574,433433338052,433433338052,Ally,1700,02/11/2024 15:28:26,XIMPLE OPTIMIZA,MERCANCIA,CANCELADO
7592,433433335724,433433335724,Ally,1754,03/11/2024 16:33:23,XIMPLE OPTIMIZA,MERCANCIA,CANCELADO
7594,433433336725,433433336725,Ally,1300,03/11/2024 18:31:39,XIMPLE FIJO,STP,CANCELADO
7608,433433334047,433433334047,Ally,1700,04/11/2024 0:00:00,XIMPLE FIJO,STP,CANCELADO
7613,433433333373,433433333373,Ally,4000,04/11/2024 0:00:00,XIMPLE FIJO,STP,CANCELADO
7616,433433336491,433433336491,Ally,1000,04/11/2024 0:00:00,XIMPLE FIJO,STP,CANCELADO
7623,433433335079,433433335079,Ally,2200,04/11/2024 9:24:39,XIMPLE FIJO,STP,ACTIVO
7628,433433333374,433433333374,Ally,4000,04/11/2024 10:38:09,XIMPLE FIJO,STP,CANCELADO
7633,433433338023,433433338023,Ally,2500,04/11/2024 9:30:38,XIMPLE FIJO,MERCANCIA,CANCELADO
7668,433433338994,433433338994,Ally,2500,04/11/2024 13:20:38,XIMPLE FIJO,MERCANCIA,ACTIVO
7679,433433337406,433433337406,Ally,735,04/11/2024 19:32:31,XIMPLE FIJO,MERCANCIA,ACTIVO
7680,433433338471,433433338471,Ally,3000,04/11/2024 19:32:46,XIMPLE FIJO,STP,CANCELADO
7690,433433335631,433433335631,Ally,600,05/11/2024 11:01:03,XIMPLE OPTIMIZA,STP,ACTIVO
7694,433433335149,433433335149,Ally,1271,05/11/2024 12:21:27,XIMPLE FIJO,MERCANCIA,ACTIVO
